Unnamed: 0,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
92755,38.0,Male,Los Angeles,3.0,84.86,242.0,0.0
68562,47.0,Female,Chicago,24.0,67.44,363.0,0.0
7120,51.0,Male,Miami,9.0,81.12,433.0,1.0
47133,32.0,Male,Miami,6.0,86.12,392.0,0.0
76848,55.0,Female,New York,23.0,46.53,165.0,0.0
76,24.0,Male,Miami,21.0,37.5,235.0,0.0
81980,69.0,Female,Los Angeles,24.0,55.43,115.0,0.0
21991,52.0,Female,Miami,8.0,48.42,118.0,0.0
30142,67.0,Male,Houston,24.0,88.97,340.0,1.0
99068,24.0,Male,Chicago,9.0,73.87,216.0,0.0
49547,50.0,Male,Houston,21.0,59.85,462.0,0.0
70956,44.0,Female,New York,6.0,77.42,428.0,1.0
29579,65.0,Female,Chicago,12.0,58.47,153.0,0.0
65712,48.0,Male,New York,16.0,70.04,274.0,0.0
21889,39.0,Female,Chicago,6.0,41.1,230.0,1.0
56095,70.0,Female,Los Angeles,5.0,83.14,267.0,0.0
42217,61.0,Male,Los Angeles,1.0,96.82,349.0,1.0
7550,18.0,Male,Miami,2.0,77.19,60.0,1.0
21439,50.0,Male,Houston,22.0,65.35,96.0,0.0
78104,60.0,Male,Houston,3.0,99.89,96.0,0.0
65743,50.0,Female,Houston,2.0,54.63,184.0,1.0
32054,30.0,Male,Miami,23.0,30.28,186.0,0.0
41614,48.0,Female,Los Angeles,24.0,50.91,439.0,0.0
76960,53.0,Male,Los Angeles,1.0,45.65,289.0,1.0
67757,42.0,Male,Miami,11.0,34.32,143.0,0.0
52902,69.0,Female,New York,17.0,62.97,157.0,1.0
78210,65.0,Female,Los Angeles,16.0,68.54,138.0,1.0
58029,18.0,Female,Miami,16.0,43.91,227.0,0.0
52107,19.0,Female,Miami,19.0,46.9,195.0,0.0
81200,36.0,Male,Miami,12.0,84.39,286.0,0.0
11959,26.0,Male,Chicago,24.0,70.35,389.0,1.0
88859,45.0,Male,Miami,3.0,74.55,225.0,0.0
6869,70.0,Female,Los Angeles,1.0,84.85,124.0,1.0
23749,33.0,Male,Chicago,3.0,56.66,257.0,1.0
65715,69.0,Female,Los Angeles,7.0,70.79,70.0,0.0
99304,34.0,Male,Houston,10.0,34.56,404.0,1.0
42211,39.0,Female,Chicago,9.0,91.97,380.0,1.0
59950,47.0,Female,Chicago,16.0,80.68,449.0,0.0
15369,61.0,Female,Miami,21.0,98.73,195.0,1.0
52294,66.0,Female,Miami,20.0,85.03,335.0,0.0
96547,23.0,Male,Chicago,3.0,73.73,379.0,1.0
20121,64.0,Female,Chicago,13.0,37.9,103.0,1.0
77689,49.0,Female,Los Angeles,7.0,34.73,102.0,0.0
70781,65.0,Male,Miami,17.0,89.04,370.0,0.0
98210,63.0,Male,Houston,20.0,68.93,480.0,0.0
70570,45.0,Male,Miami,2.0,43.33,62.0,1.0
25531,44.0,Female,Los Angeles,20.0,44.43,234.0,1.0
57198,65.0,Male,Chicago,14.0,38.65,102.0,1.0
58708,47.0,Male,Los Angeles,9.0,45.27,64.0,0.0
56921,55.0,Female,Chicago,7.0,59.42,375.0,0.0
12845,47.0,Male,Los Angeles,12.0,38.21,373.0,1.0
57615,49.0,Male,Chicago,8.0,80.87,480.0,0.0
27164,39.0,Female,Houston,3.0,68.97,332.0,1.0
64494,48.0,Female,New York,8.0,34.41,157.0,0.0
59912,37.0,Male,New York,18.0,96.41,108.0,1.0
73727,70.0,Female,Houston,7.0,34.59,192.0,0.0
34405,29.0,Female,Miami,11.0,75.22,135.0,1.0
85090,46.0,Male,Chicago,8.0,39.29,109.0,0.0
83022,30.0,Female,Houston,6.0,49.36,307.0,0.0
89002,46.0,Female,Houston,18.0,32.3,167.0,0.0
96327,49.0,Male,New York,21.0,79.52,432.0,1.0
91131,39.0,Female,Houston,19.0,30.43,250.0,0.0
47297,48.0,Male,Miami,15.0,35.69,279.0,1.0
42165,37.0,Male,Houston,6.0,56.75,454.0,0.0
91254,21.0,Female,Houston,20.0,33.16,65.0,0.0
19897,56.0,Male,Los Angeles,13.0,71.14,254.0,0.0
15270,42.0,Male,Los Angeles,20.0,79.32,242.0,0.0
90427,49.0,Female,Miami,23.0,35.21,299.0,0.0
81265,70.0,Female,Chicago,16.0,85.32,96.0,0.0
84006,27.0,Female,Miami,1.0,43.72,59.0,0.0
85328,18.0,Male,Chicago,15.0,38.76,268.0,0.0
59989,63.0,Female,Miami,16.0,86.83,491.0,1.0
8457,58.0,Male,New York,2.0,85.13,98.0,0.0
46254,57.0,Male,Chicago,17.0,90.99,206.0,1.0
95962,21.0,Male,Los Angeles,12.0,61.8,188.0,0.0
18783,48.0,Female,Miami,16.0,36.18,122.0,0.0
82730,32.0,Male,New York,2.0,46.75,118.0,0.0
90674,33.0,Female,Miami,24.0,76.27,194.0,0.0
93677,64.0,Male,Miami,20.0,70.07,481.0,0.0
76167,67.0,Male,New York,10.0,36.61,496.0,1.0
82879,47.0,Male,New York,6.0,99.46,298.0,0.0
42736,33.0,Female,Chicago,24.0,34.18,408.0,1.0
24751,38.0,Female,Los Angeles,15.0,96.01,285.0,0.0
19544,33.0,Female,Miami,18.0,88.56,197.0,0.0
90014,43.0,Male,Houston,17.0,32.86,354.0,0.0
87907,31.0,Male,New York,13.0,88.9,487.0,0.0
39147,28.0,Male,Houston,19.0,46.31,257.0,1.0
29135,23.0,Female,Miami,9.0,34.09,461.0,0.0
7693,22.0,Male,Miami,15.0,41.95,112.0,0.0
22083,61.0,Male,Houston,3.0,34.95,483.0,1.0
45322,29.0,Male,Chicago,3.0,94.87,171.0,1.0
84069,18.0,Female,Miami,1.0,39.15,317.0,1.0
87222,45.0,Male,Miami,3.0,71.83,144.0,0.0
54762,40.0,Male,New York,6.0,55.01,397.0,1.0
98320,32.0,Female,Miami,22.0,83.21,396.0,1.0
26024,47.0,Female,New York,23.0,61.35,85.0,0.0
11927,19.0,Male,Los Angeles,14.0,43.87,127.0,0.0
11916,21.0,Male,Chicago,9.0,30.32,304.0,0.0
70510,41.0,Male,New York,3.0,46.15,401.0,1.0
8025,46.0,Male,New York,5.0,52.26,381.0,0.0
68124,51.0,Male,New York,15.0,63.96,377.0,1.0
85828,44.0,Male,New York,11.0,45.25,63.0,1.0
19429,60.0,Female,Los Angeles,3.0,71.78,445.0,1.0
38385,68.0,Female,Miami,20.0,59.56,297.0,0.0
24791,70.0,Male,New York,7.0,30.78,218.0,0.0
64258,48.0,Female,Chicago,7.0,59.72,127.0,0.0
87831,20.0,Female,New York,5.0,76.59,243.0,0.0
13661,31.0,Female,Chicago,9.0,50.78,327.0,1.0
42031,32.0,Male,New York,22.0,76.7,156.0,0.0
49792,34.0,Male,New York,16.0,30.17,463.0,1.0
96972,48.0,Male,New York,12.0,62.4,204.0,1.0
75090,55.0,Female,New York,16.0,32.71,91.0,1.0
47683,25.0,Female,Miami,4.0,91.46,419.0,0.0
1603,19.0,Male,Miami,24.0,85.54,255.0,1.0
31689,24.0,Male,New York,22.0,61.94,277.0,1.0
47272,68.0,Male,Los Angeles,9.0,41.96,75.0,1.0
39159,37.0,Male,Chicago,4.0,37.98,298.0,1.0
26,46.0,Female,Houston,17.0,81.76,89.0,1.0
41832,44.0,Male,Miami,18.0,37.23,167.0,1.0
74996,26.0,Male,Houston,12.0,64.22,356.0,0.0
50674,52.0,Male,Los Angeles,21.0,37.31,491.0,0.0
93251,47.0,Male,New York,4.0,99.86,315.0,1.0
2562,19.0,Female,Miami,8.0,53.45,57.0,1.0
5375,35.0,Female,Los Angeles,15.0,34.14,153.0,1.0
3653,28.0,Female,Houston,19.0,58.11,499.0,1.0
58538,24.0,Male,New York,7.0,60.13,315.0,0.0
41828,55.0,Female,Miami,5.0,50.84,249.0,0.0
79059,45.0,Female,Houston,2.0,51.88,433.0,1.0
27736,33.0,Female,New York,9.0,88.75,118.0,0.0
30127,18.0,Male,Houston,4.0,99.71,451.0,0.0
19988,53.0,Male,New York,1.0,53.57,466.0,1.0
79016,67.0,Female,Houston,2.0,86.5,279.0,1.0
63731,21.0,Female,Houston,2.0,38.57,76.0,1.0
27262,52.0,Female,Chicago,14.0,44.82,189.0,0.0
50612,43.0,Female,Houston,21.0,65.72,296.0,0.0
72632,27.0,Male,New York,6.0,42.42,364.0,1.0
32952,19.0,Female,Houston,20.0,41.4,139.0,1.0
84078,38.0,Male,New York,23.0,51.97,374.0,0.0
51838,51.0,Male,Houston,2.0,58.12,129.0,0.0
43659,50.0,Male,Houston,15.0,30.85,422.0,0.0
9044,31.0,Female,Chicago,13.0,35.68,451.0,0.0
69524,43.0,Female,Los Angeles,2.0,33.68,343.0,0.0
63440,60.0,Female,Miami,19.0,71.27,315.0,0.0
54054,52.0,Female,New York,13.0,78.9,426.0,1.0
48177,27.0,Male,Chicago,3.0,45.0,177.0,0.0
75956,70.0,Male,Miami,17.0,31.49,431.0,0.0
31192,56.0,Male,Chicago,5.0,62.8,206.0,1.0
44608,52.0,Male,Chicago,12.0,49.09,186.0,0.0
89781,64.0,Female,New York,6.0,34.56,351.0,0.0
6210,45.0,Male,Houston,14.0,34.6,131.0,0.0
23367,21.0,Female,Miami,19.0,48.73,73.0,0.0
70727,69.0,Male,Miami,20.0,34.96,151.0,1.0
40659,68.0,Male,Miami,13.0,61.02,219.0,0.0
31305,50.0,Female,Chicago,6.0,94.14,302.0,1.0
34879,36.0,Male,Miami,5.0,34.94,211.0,0.0
72455,61.0,Male,Houston,2.0,57.59,409.0,1.0
43604,23.0,Female,New York,3.0,63.33,387.0,0.0
32224,63.0,Female,Los Angeles,4.0,99.03,334.0,1.0
86003,34.0,Male,Miami,1.0,94.81,482.0,1.0
26178,18.0,Female,New York,4.0,84.32,326.0,1.0
79886,20.0,Female,Chicago,20.0,99.31,475.0,0.0
47345,41.0,Male,Houston,6.0,35.92,399.0,1.0
6062,35.0,Female,Los Angeles,14.0,67.17,492.0,0.0
31198,66.0,Female,New York,18.0,73.75,79.0,0.0
86166,50.0,Male,Houston,10.0,76.09,105.0,0.0
16869,38.0,Female,Houston,14.0,45.06,462.0,1.0
80560,51.0,Male,Chicago,17.0,85.59,288.0,0.0
48282,20.0,Male,Los Angeles,22.0,96.01,121.0,1.0
78897,57.0,Male,Houston,8.0,78.06,148.0,0.0
27486,29.0,Female,Miami,9.0,87.92,79.0,1.0
40293,65.0,Male,New York,9.0,63.39,290.0,0.0
92262,37.0,Male,New York,10.0,58.18,481.0,1.0
55542,62.0,Female,Miami,19.0,81.56,293.0,0.0
75029,55.0,Male,Houston,20.0,98.84,411.0,0.0
96345,37.0,Male,Miami,4.0,97.84,475.0,0.0
42832,56.0,Male,New York,24.0,39.43,131.0,1.0
81070,60.0,Female,Houston,10.0,70.31,289.0,1.0
88589,28.0,Female,Los Angeles,3.0,38.23,95.0,1.0
51050,19.0,Female,Los Angeles,15.0,93.9,404.0,1.0
85644,58.0,Male,New York,9.0,66.6,487.0,0.0
24452,22.0,Female,Los Angeles,10.0,84.14,268.0,0.0
89439,53.0,Female,Los Angeles,23.0,52.78,343.0,0.0
66487,22.0,Female,New York,3.0,58.93,387.0,1.0
35963,70.0,Male,New York,24.0,54.01,192.0,0.0
45266,63.0,Female,Los Angeles,5.0,34.85,146.0,0.0
79461,48.0,Male,Los Angeles,10.0,91.58,66.0,0.0
71012,21.0,Male,Miami,11.0,63.91,404.0,0.0
4748,28.0,Male,Miami,3.0,61.15,256.0,1.0
30704,52.0,Female,Los Angeles,24.0,88.04,456.0,1.0
84925,51.0,Male,Los Angeles,19.0,74.89,242.0,0.0
81916,38.0,Male,New York,17.0,32.81,466.0,0.0
79518,57.0,Male,Los Angeles,1.0,88.61,95.0,1.0
17952,55.0,Female,Los Angeles,19.0,89.5,435.0,1.0
49612,68.0,Male,New York,4.0,87.05,448.0,0.0
30444,49.0,Female,Chicago,7.0,89.32,294.0,0.0
81828,60.0,Male,Houston,12.0,58.75,375.0,0.0
89706,25.0,Female,Houston,9.0,46.0,86.0,1.0
11417,63.0,Female,Los Angeles,21.0,61.43,487.0,0.0
63195,39.0,Male,Miami,9.0,45.71,374.0,1.0
17008,35.0,Female,New York,11.0,55.83,487.0,1.0
87062,35.0,Female,New York,12.0,80.4,318.0,0.0
41988,53.0,Female,Miami,2.0,92.04,398.0,1.0
96854,68.0,Female,Los Angeles,23.0,62.54,235.0,1.0
49179,35.0,Female,Los Angeles,15.0,86.73,211.0,1.0
1637,69.0,Male,Miami,24.0,58.18,54.0,1.0
65598,68.0,Female,Los Angeles,18.0,45.09,279.0,0.0
26843,67.0,Male,New York,13.0,60.7,111.0,1.0
86762,47.0,Female,Chicago,19.0,55.93,437.0,1.0
26402,57.0,Male,Houston,18.0,81.88,439.0,0.0
3864,53.0,Male,New York,24.0,58.9,483.0,1.0
29353,41.0,Male,Los Angeles,16.0,95.18,366.0,1.0
59093,32.0,Female,Los Angeles,16.0,46.18,379.0,1.0
99732,40.0,Female,Miami,22.0,75.72,202.0,0.0
8573,36.0,Male,Houston,19.0,67.64,475.0,1.0
13717,34.0,Female,Houston,14.0,83.97,394.0,1.0
9529,50.0,Female,Miami,12.0,54.82,171.0,1.0
68264,66.0,Female,New York,12.0,62.09,467.0,1.0
14989,63.0,Female,Los Angeles,9.0,63.44,50.0,1.0
50692,32.0,Male,New York,10.0,87.08,303.0,0.0
15724,55.0,Male,Miami,20.0,44.48,344.0,0.0
86660,40.0,Male,Chicago,18.0,75.03,392.0,1.0
48100,70.0,Female,Chicago,13.0,87.49,481.0,1.0
80329,28.0,Male,New York,23.0,60.67,422.0,1.0
83486,60.0,Male,Los Angeles,9.0,81.32,124.0,1.0
74343,18.0,Male,New York,14.0,76.56,351.0,1.0
81575,53.0,Male,Chicago,18.0,86.77,477.0,0.0
15463,44.0,Female,Chicago,12.0,78.55,250.0,0.0
49745,27.0,Male,Los Angeles,15.0,92.61,220.0,1.0
88344,39.0,Female,Chicago,19.0,67.14,419.0,1.0
59484,55.0,Male,Miami,21.0,97.72,132.0,1.0
80448,49.0,Female,New York,21.0,39.24,463.0,0.0
57272,66.0,Male,Houston,8.0,75.54,406.0,1.0
47056,69.0,Female,New York,24.0,47.98,466.0,1.0
12287,57.0,Female,Miami,14.0,56.19,160.0,0.0
13696,33.0,Female,Miami,18.0,56.15,435.0,0.0
56534,55.0,Female,New York,14.0,46.97,229.0,1.0
69659,59.0,Female,Miami,1.0,30.06,257.0,0.0
21476,66.0,Male,Chicago,22.0,77.02,329.0,1.0
23290,25.0,Male,New York,23.0,87.5,483.0,1.0
94955,21.0,Male,New York,24.0,73.34,485.0,0.0
29991,48.0,Male,New York,8.0,47.83,235.0,1.0
74429,45.0,Male,Los Angeles,4.0,52.36,377.0,1.0
20222,18.0,Male,New York,13.0,70.44,56.0,1.0
66041,33.0,Male,Houston,22.0,66.53,396.0,0.0
39895,48.0,Male,Chicago,2.0,56.15,208.0,0.0
72751,52.0,Male,Houston,10.0,80.67,219.0,1.0
65665,47.0,Male,Houston,8.0,66.34,200.0,0.0
68734,37.0,Female,Houston,2.0,87.25,417.0,0.0
39984,49.0,Female,Miami,17.0,57.19,468.0,1.0
46947,53.0,Male,Chicago,14.0,40.29,345.0,1.0
52547,56.0,Female,Los Angeles,20.0,43.98,235.0,0.0
33762,40.0,Female,Miami,18.0,67.21,337.0,1.0
36809,52.0,Female,Los Angeles,5.0,42.25,280.0,0.0
73710,47.0,Male,Miami,7.0,61.4,388.0,1.0
28460,31.0,Female,Los Angeles,14.0,65.93,94.0,1.0
52736,41.0,Female,Chicago,21.0,61.32,493.0,1.0
51267,21.0,Male,Los Angeles,20.0,64.38,299.0,0.0
20387,68.0,Female,Los Angeles,7.0,48.33,450.0,1.0
17525,23.0,Female,Los Angeles,5.0,60.47,479.0,0.0
15099,68.0,Female,New York,4.0,40.52,328.0,1.0
92469,39.0,Male,Chicago,9.0,91.03,156.0,1.0
72369,64.0,Male,Miami,24.0,81.04,364.0,1.0
99161,25.0,Male,Chicago,24.0,36.01,303.0,1.0
2371,31.0,Male,Chicago,12.0,71.29,172.0,0.0
28968,36.0,Male,Chicago,6.0,57.48,376.0,1.0
3249,29.0,Male,Miami,19.0,90.53,142.0,0.0
46543,53.0,Male,Houston,9.0,66.09,415.0,1.0
82796,25.0,Male,Los Angeles,7.0,67.73,493.0,0.0
18310,67.0,Female,Houston,23.0,30.42,207.0,1.0
36772,65.0,Female,Chicago,10.0,35.96,446.0,0.0
87696,46.0,Male,Los Angeles,22.0,45.2,204.0,0.0
96927,28.0,Male,Miami,6.0,42.94,198.0,1.0
35428,62.0,Female,Houston,11.0,63.01,218.0,1.0
81354,62.0,Male,Houston,20.0,95.78,219.0,1.0
33070,44.0,Female,Los Angeles,9.0,56.29,120.0,0.0
3821,43.0,Male,Houston,14.0,39.08,490.0,1.0
20599,60.0,Male,Houston,22.0,76.74,129.0,1.0
2451,29.0,Male,New York,15.0,41.4,99.0,1.0
11616,25.0,Female,Miami,12.0,56.15,94.0,0.0
61345,22.0,Female,Chicago,7.0,70.21,481.0,1.0
52407,37.0,Female,Miami,22.0,73.38,275.0,1.0
22366,44.0,Male,Miami,5.0,40.66,327.0,1.0
26702,27.0,Male,Miami,9.0,95.78,156.0,1.0
1360,28.0,Male,Los Angeles,20.0,44.72,257.0,0.0
43545,28.0,Female,Los Angeles,12.0,97.56,164.0,1.0
53413,45.0,Female,New York,1.0,46.52,92.0,1.0
59595,35.0,Male,Houston,7.0,97.1,369.0,1.0
3153,48.0,Female,Houston,12.0,57.52,178.0,1.0
26592,50.0,Male,New York,22.0,58.26,304.0,1.0
50865,26.0,Male,Los Angeles,15.0,55.69,314.0,1.0
45267,66.0,Female,New York,15.0,82.02,149.0,1.0
4375,64.0,Male,Los Angeles,10.0,78.54,275.0,1.0
35424,31.0,Female,Los Angeles,18.0,68.42,409.0,1.0
30300,46.0,Female,New York,2.0,49.12,139.0,0.0
57390,67.0,Female,Miami,4.0,84.27,91.0,0.0
86504,41.0,Male,Chicago,21.0,76.76,253.0,0.0
86685,63.0,Female,Los Angeles,14.0,87.12,142.0,1.0
60825,37.0,Female,Miami,13.0,64.98,104.0,0.0
6605,32.0,Male,Miami,14.0,96.76,312.0,1.0
63005,25.0,Female,Los Angeles,15.0,32.92,210.0,0.0
23027,35.0,Female,Chicago,14.0,64.09,312.0,0.0
23109,24.0,Female,Chicago,10.0,98.88,483.0,0.0
31712,35.0,Male,Miami,2.0,73.14,300.0,1.0
92680,30.0,Female,Chicago,18.0,51.91,173.0,0.0
30607,18.0,Female,Houston,21.0,75.26,386.0,1.0
78899,31.0,Male,Los Angeles,19.0,46.44,465.0,1.0
60779,45.0,Male,Miami,15.0,45.25,343.0,0.0
52183,37.0,Male,Chicago,16.0,45.68,253.0,1.0
69867,45.0,Male,Los Angeles,14.0,96.95,496.0,0.0
45197,21.0,Male,Los Angeles,15.0,47.38,216.0,1.0
75761,49.0,Male,Miami,23.0,49.46,196.0,1.0
62770,50.0,Female,Miami,12.0,72.53,213.0,0.0
49026,55.0,Female,Houston,13.0,30.56,317.0,0.0
32916,22.0,Female,Miami,15.0,71.71,335.0,0.0
64748,56.0,Female,Chicago,2.0,86.37,494.0,0.0
26089,24.0,Male,Los Angeles,11.0,71.65,339.0,0.0
18788,42.0,Female,Houston,15.0,82.51,217.0,1.0
62656,20.0,Female,Los Angeles,12.0,88.13,274.0,0.0
27032,64.0,Male,Los Angeles,21.0,58.75,407.0,1.0
82359,43.0,Male,Miami,23.0,44.61,220.0,1.0
75907,19.0,Male,Houston,16.0,88.74,164.0,0.0
94588,60.0,Female,Los Angeles,21.0,75.92,227.0,1.0
38773,36.0,Male,Miami,11.0,35.68,100.0,1.0
80593,49.0,Male,Los Angeles,10.0,58.41,456.0,0.0
3043,67.0,Male,New York,12.0,86.21,441.0,1.0
86387,50.0,Female,Miami,24.0,77.12,84.0,0.0
4515,42.0,Female,Houston,4.0,31.25,221.0,0.0
85698,39.0,Male,Houston,15.0,73.36,83.0,1.0
90797,40.0,Male,Los Angeles,20.0,87.22,253.0,1.0
35098,25.0,Female,Miami,3.0,50.0,356.0,0.0
41541,65.0,Female,Houston,8.0,77.94,65.0,0.0
80778,40.0,Male,Miami,3.0,75.33,195.0,1.0
83759,31.0,Male,Chicago,16.0,52.43,199.0,0.0
6390,28.0,Female,Houston,8.0,91.15,422.0,1.0
71489,44.0,Female,Miami,9.0,45.37,432.0,0.0
25362,20.0,Female,Miami,17.0,80.73,369.0,0.0
2095,69.0,Female,Los Angeles,1.0,55.39,443.0,0.0
30463,24.0,Male,New York,12.0,82.74,236.0,0.0
71461,21.0,Female,Houston,21.0,84.97,103.0,1.0
95642,69.0,Female,Chicago,4.0,74.68,99.0,0.0
62826,66.0,Female,Houston,4.0,87.69,59.0,1.0
71287,34.0,Male,Los Angeles,23.0,46.01,486.0,1.0
57642,36.0,Male,New York,7.0,61.0,99.0,0.0
26874,57.0,Female,Los Angeles,12.0,41.16,310.0,0.0
23328,31.0,Male,Los Angeles,19.0,77.28,360.0,1.0
76820,69.0,Male,Houston,2.0,76.24,321.0,1.0
70249,62.0,Female,Houston,18.0,74.45,70.0,1.0
228,23.0,Male,Miami,4.0,36.47,55.0,1.0
34501,48.0,Female,Chicago,7.0,50.15,305.0,0.0
74855,40.0,Female,Chicago,2.0,61.12,369.0,0.0
36957,61.0,Male,Chicago,22.0,84.28,187.0,1.0
1077,58.0,Female,Chicago,24.0,88.98,175.0,1.0
70268,29.0,Male,Los Angeles,5.0,39.52,153.0,0.0
79111,25.0,Male,Miami,18.0,33.31,98.0,0.0
29760,37.0,Male,Los Angeles,6.0,45.46,360.0,0.0
31616,54.0,Female,Houston,7.0,74.89,131.0,1.0
48918,33.0,Female,Miami,16.0,87.26,483.0,0.0
28825,34.0,Male,New York,23.0,88.99,262.0,1.0
66005,28.0,Male,Chicago,5.0,59.5,483.0,0.0
40282,24.0,Male,New York,20.0,89.71,201.0,1.0
1,62.0,Female,New York,1.0,48.76,172.0,0.0
2463,70.0,Female,Los Angeles,10.0,57.81,340.0,0.0
16373,50.0,Male,Los Angeles,2.0,57.57,359.0,0.0
83005,66.0,Male,Miami,7.0,97.04,76.0,0.0
33375,18.0,Male,Houston,5.0,41.27,424.0,1.0
77078,55.0,Female,Miami,13.0,39.28,453.0,0.0
21174,69.0,Female,Los Angeles,13.0,33.81,360.0,0.0
2891,63.0,Female,Houston,1.0,67.51,58.0,0.0
79425,59.0,Male,Houston,2.0,48.67,336.0,0.0
78452,55.0,Male,Los Angeles,22.0,72.2,161.0,0.0
6110,51.0,Female,Chicago,17.0,69.94,248.0,0.0
21842,63.0,Male,Houston,13.0,78.6,205.0,0.0
15378,54.0,Male,Los Angeles,2.0,67.29,394.0,0.0
76636,40.0,Male,Chicago,21.0,80.48,138.0,1.0
48907,30.0,Male,Miami,19.0,83.83,78.0,1.0
23844,45.0,Male,Houston,11.0,53.51,88.0,1.0
29582,21.0,Female,Los Angeles,4.0,77.16,487.0,1.0
85247,30.0,Male,Houston,17.0,35.9,86.0,1.0
50289,39.0,Male,Los Angeles,13.0,76.5,104.0,1.0
6846,24.0,Male,Houston,20.0,84.8,195.0,1.0
68505,67.0,Male,Los Angeles,4.0,40.2,398.0,0.0
53496,27.0,Male,New York,22.0,88.64,94.0,0.0
76246,26.0,Male,Chicago,5.0,92.04,261.0,1.0
10093,55.0,Female,New York,18.0,92.93,350.0,1.0
84191,42.0,Female,Chicago,20.0,81.8,182.0,0.0
46233,30.0,Male,Los Angeles,10.0,63.06,480.0,1.0
93611,56.0,Female,Los Angeles,22.0,65.76,315.0,1.0
16369,66.0,Male,Miami,11.0,68.73,118.0,0.0
98392,27.0,Female,Los Angeles,15.0,51.74,230.0,0.0
6405,32.0,Female,Miami,8.0,55.29,282.0,1.0
32343,19.0,Male,Los Angeles,21.0,32.96,162.0,1.0
74719,53.0,Female,Los Angeles,14.0,50.96,389.0,1.0
51094,37.0,Male,New York,24.0,64.47,381.0,1.0
75865,23.0,Female,Chicago,16.0,52.08,444.0,1.0
44317,25.0,Male,Houston,20.0,76.88,380.0,0.0
79226,30.0,Female,Houston,19.0,32.91,395.0,1.0
33586,36.0,Male,Houston,14.0,76.0,456.0,0.0
66496,34.0,Female,Miami,18.0,34.12,146.0,0.0
76166,44.0,Female,Miami,2.0,73.13,152.0,1.0
51699,50.0,Male,Chicago,12.0,34.16,314.0,0.0
25941,19.0,Male,Los Angeles,2.0,65.7,406.0,1.0
45688,58.0,Female,Houston,21.0,75.37,304.0,0.0
36787,29.0,Male,Houston,6.0,50.07,491.0,1.0
16622,28.0,Male,Chicago,18.0,35.07,362.0,0.0
49660,68.0,Female,Houston,23.0,48.38,166.0,1.0
96471,48.0,Male,Houston,4.0,41.92,74.0,1.0
27051,22.0,Male,Los Angeles,12.0,37.88,139.0,0.0
38024,52.0,Female,New York,13.0,93.15,437.0,1.0
36321,69.0,Male,Houston,2.0,71.2,246.0,0.0
32693,26.0,Female,New York,4.0,59.63,236.0,0.0
16199,28.0,Female,New York,20.0,83.39,59.0,0.0
57098,59.0,Female,New York,18.0,74.33,496.0,1.0
91266,50.0,Male,Los Angeles,5.0,39.78,294.0,0.0
65857,46.0,Male,Miami,19.0,49.13,426.0,1.0
25817,37.0,Female,Miami,19.0,70.04,238.0,0.0
7223,43.0,Female,Los Angeles,2.0,51.89,153.0,0.0
34002,18.0,Male,Chicago,2.0,33.57,241.0,0.0
12832,47.0,Female,Miami,15.0,32.79,82.0,0.0
40106,52.0,Female,Houston,20.0,76.83,299.0,0.0
18598,38.0,Female,New York,1.0,46.64,395.0,0.0
16937,46.0,Male,Los Angeles,11.0,89.43,458.0,0.0
43320,34.0,Male,Miami,22.0,40.8,116.0,1.0
95004,28.0,Female,Chicago,5.0,54.47,176.0,1.0
37092,53.0,Female,New York,24.0,41.28,289.0,1.0
63360,65.0,Female,Houston,18.0,88.82,407.0,1.0
25243,33.0,Male,Miami,7.0,82.12,155.0,1.0
37845,46.0,Female,Miami,19.0,31.04,288.0,1.0
74896,20.0,Female,Chicago,22.0,89.69,233.0,1.0
68892,46.0,Female,Los Angeles,13.0,50.36,285.0,0.0
46287,28.0,Male,Miami,1.0,44.52,88.0,0.0
28749,41.0,Female,Chicago,20.0,79.76,142.0,0.0
36880,55.0,Female,Los Angeles,17.0,39.44,273.0,1.0
64371,33.0,Female,Chicago,24.0,45.18,103.0,0.0
76987,48.0,Male,New York,8.0,63.9,270.0,0.0
78656,40.0,Male,New York,2.0,35.98,102.0,0.0
27409,52.0,Female,New York,19.0,37.34,296.0,0.0
3022,23.0,Female,Houston,8.0,92.04,195.0,1.0
74395,41.0,Male,Miami,3.0,87.62,381.0,1.0
80917,69.0,Male,New York,12.0,83.38,56.0,0.0
2842,30.0,Male,New York,17.0,58.53,252.0,0.0
28346,61.0,Male,Miami,1.0,86.82,400.0,0.0
41687,34.0,Male,Miami,3.0,50.36,418.0,1.0
67741,62.0,Male,Chicago,4.0,45.59,417.0,1.0
10473,19.0,Male,Houston,9.0,91.67,482.0,1.0
22898,44.0,Male,Miami,5.0,96.15,143.0,1.0
33364,32.0,Female,Houston,4.0,88.48,113.0,1.0
77492,23.0,Female,Chicago,20.0,98.13,196.0,1.0
61452,37.0,Male,Miami,10.0,41.36,60.0,1.0
31040,44.0,Male,Chicago,10.0,33.94,429.0,1.0
34045,52.0,Male,New York,20.0,76.7,91.0,1.0
86636,57.0,Female,Houston,14.0,89.93,96.0,1.0
57865,57.0,Female,Houston,15.0,62.14,219.0,1.0
63872,28.0,Male,New York,17.0,42.16,104.0,1.0
51691,51.0,Male,Miami,13.0,44.74,93.0,1.0
40073,37.0,Female,Chicago,8.0,56.39,183.0,1.0
